CISLO VYDEJKY,C15,1;KOD ZBOZI,C50,2;NAZEV ZBOZI,C250,3;KATEGORIE,C250,4;MNOZSTVI,N11/1,5;NÁKUPNÍ CENA,N11/4,6;PRODEJNI CENA,N11/4,7$
24-2291	010155	KRYSTAL olej.osv.rozpr.modrý, 750ml	7.2	2.0	79.5800	106.1000	
24-2291	76723	Vyšetř.podložka BulkySoft 60cm, 60cm x 67m	17 26	24.0	57.0000	136.0000	
24-2292	816115	TP malá role SOAVEX TRIS 4 X 17m, 3 vrst cell	3.1	400.0	4.2957	5.1100	
24-2293	112966	TP malá role KATRIN 160, 56 x 19m 2vrst cell	3.1	840.0	3.1997	5.0000	
24-2293	175A	Toaletní papír Jumbo 190 PapLine, 1 vrstvý, recyklovaný	3.2	30.0	9.6646	13.5000	
24-2293	225V	Toaletní papír Jumbo 180 - KATRIN 2511, 2 vrstvy, celulóza	3.2	60.0	15.9867	20.5000	
24-2293	329	Skládaný ručník PapLine "V" 23cm x 25cm, šedé, 10kg, 1 vrst	5.2	7.0	217.7011	337.0000	
24-2293	3271	Skládaný ručník PapLine "V" 21cm x 25cm, 3000ks, 2 vrst, cell.01	5.2	8.0	256.3713	345.5000	
24-2293	84571	Skládaný ručník Bulkysoft "V" 21cm x 24cm, 3000ks, 2 vrst, cell. PE obal	5.2	3.0	297.8268	375.0000	
24-2293	010105	Tekuté mýdlo VAKAVO Herbal 5L	7.1	10.0	102.0000	122.3100	
24-2293	010124	Cleamen 300/400 sanita 5l denn, 5L	7.2	1.0	576.0210	657.8500	
24-2293	010141	KRYSTAL tekutý písek, 600g	7.2	55.0	32.4800	38.8400	
24-2293	010178	Cleamen 112 okna,rámy, 1L	7.2	5.0	50.6300	53.7200	
24-2293	010223	KRYSTAL leštěnka na nábytek, 750ml	7.2	5.0	51.6000	61.9800	
24-2293	010268	Cleamen 101/201 5L, 5l	7.2	2.0	507.8300	590.9100	
24-2293	946	Odpadový pytel 70x110 typ50 černý 120L,role 25ks	19	1250.0	2.2000	2.7500	
24-2294	68100	Kapesníčky kosmetické v krabičce Bulky Soft, 100ks, 2 vrstvy	1	80.0	11.6688	15.5000	
24-2294	65904	Toaletní papír Jumbo 190 BulkySoft 120m, 2 vrst, cell	3.2	240.0	20.1408	27.0000	
24-2294	67591	TP skládaný BULKYSOFT karton 9000ks, 21x9,6cm cell.2vrst, 225ks/balíček	3.3	120.0	9.8083	13.5000	
24-2295	68100	Kapesníčky kosmetické v krabičce Bulky Soft, 100ks, 2 vrstvy	1	480.0	11.6688	20.0000	
24-2295	225V	Toaletní papír Jumbo 180 - KATRIN 2511, 2 vrstvy, celulóza	3.2	288.0	15.9867	26.5000	
24-2295	84571	Skládaný ručník Bulkysoft "V" 21cm x 24cm, 3000ks, 2 vrst, cell. PE obal	5.2	24.0	297.8268	487.5000	
24-2295	....	D1	25	110.0	10.0000	0.0000	
24-2296	66038	TP malá role Carind MAXI 4 x 53m, 2 vrst cell. (ex 4106)	3.1	40.0	9.9922	12.5000	
24-2296	225V	Toaletní papír Jumbo 180 - KATRIN 2511, 2 vrstvy, celulóza	3.2	48.0	15.9867	20.5000	
24-2296	35298	Skládaný ručník KATRIN "V" 22,4cm x 23cm, 4000ks, 2 vrst, běl rec PE balení	5.2	1.0	412.3883	545.5000	
24-2296	55102	Kuch.role BulkySoft Bobina 1 x 100m, 2vrst.cell	8	60.0	61.0955	74.5000	
24-2297	68100	Kapesníčky Box, 2 vrst. 100ks, BulkySoft	1	3200.0	12.4100	13.1100	
24-2297	66770	TP malá role BulkySoft 8 x 16m, 3 vrst cell	3.1	11520.0	4.4500	4.7300	
24-2297	66991	TP malá role BulkySoft 12 x 15m, 2 vrst cell	3.1	29952.0	2.8200	3.0000	
24-2297	84571	Sklád. ruč. Bulkysoft "V" 21cm x 24cm, 3000ks, 2 vrst, cell. PE obal	5.2	640.0	296.3800	308.7500	
24-2297	32996	Ubrousky BulkySoft 30x30,1 vrst,100ks, bílá	16	7680.0	10.7800	11.4900	
24-2297	999812	Palety EUR		38.0	0.0000	0.0000	
24-2298	112966	TP malá role KATRIN 160, 56 x 19m 2vrst cell	3.1	1512.0	3.1997	5.3000	
24-2298	3271	Skládaný ručník PapLine "V" 21cm x 25cm, 3000ks, 2 vrst, cell.01	5.2	27.0	256.3713	432.0000	
24-2298	947	Odpadový pytel 70x110 typ50 modrý 120L,role 25 ks	19	250.0	2.2495	2.8100	
24-2298	....	D1	25	132.0	10.0000	0.0000	
24-2299	66520	TP malá role BulkySoft 8 x 29m, 3 vrst cell	3.1	2592.0	6.5300	7.4700	
24-2299	66530	TP malá role BulkySoft 12 x 19m, 2 vrst cell	3.1	2304.0	3.3300	3.7300	
24-2299	66991	TP malá role BulkySoft 12 x 15m, 2 vrst cell	3.1	4992.0	2.8200	3.1000	
24-2299	66994	TP malá role BulkySoft 4 x 52,5m, 2 vrst cell	3.1	1920.0	9.2100	10.3200	
24-2299	65903	TP Jumbo 250 BulkySoft 300m, 2 vrst, cell	3.2	1134.0	47.8400	53.0200	
24-2299	65904	TP Jumbo 190 BulkySoft 120m, 2 vrst, cell	3.2	1248.0	19.9700	22.3700	
24-2299	65908	TP Jumbo 180 BulkySoft 145m, 2 vrst, cell	3.2	1152.0	25.2100	27.7800	
24-2299	96604	Ruč. v roli BulkySoft MAXI 300m / 22cm, 1 vrst, cell	5.1	480.0	87.4500	97.1200	
24-2299	96705	Ruč. v roli BulkySoft MAXI 108m / 19,2cm, 2 vrst, cell	5.1	576.0	41.6400	45.6600	
24-2299	84500	Sklád. ruč. Bulkysoft "V" 21,5cm x 24cm, 4000ks, 2 vrst, cell.	5.2	80.0	450.3700	487.8700	
24-2299	84520	Sklád. ruč. Bulkysoft "V" 21,5cm x 24cm, 3000ks, 2 vrst, cell.	5.2	160.0	350.2900	387.4000	
24-2299	84571	Sklád. ruč. Bulkysoft "V" 21cm x 24cm, 3000ks, 2 vrst, cell. PE obal	5.2	320.0	296.3800	327.8400	
24-2299	84572	Sklád. ruč. Bulkysoft "V" 21cm x 24cm, 3600ks, 1 vrst, cell. PE obal	5.2	80.0	273.7800	309.9600	
24-2299	84584	Sklád. ruč. Bulkysoft "V" 21cm x 24cm, 3000ks, 2 vrst, cell. PE obal	5.2	80.0	311.2800	343.6700	
24-2299	97780	Ručník v roli BulkySoft Autocut 250m / 20cm, prům. 20cm, 2 vrst, cell	5.3	288.0	97.8100	109.0300	
24-2299	98920	Ruč. v roli BulkySoft Autocut 150m / 21cm, prům. 20cm, 2 vrst, cell	5.3	240.0	85.8000	96.1600	
24-2299	56860	Průmysl.role BulkySoft modrá, 190m x 36cm, prům. 29cm, 3 vrst	12	72.0	226.7500	255.2600	
24-2299	56961	Průmysl.role BulkySoft bílá, 192m x 26cm, 3 vrst	12	96.0	153.8500	176.8100	
24-2299	01330	Zásobník Bulky soft autocut small, bílý, v.347 x d.298 x h.248	13.3	14.0	1520.4000	1190.0000	
24-2299	999812	Palety EUR		41.0	0.0000	0.0000	
24-2300	9202	Průmyslová role Paperdi PRATIKA bílá, 250m x 25cm, 29cm, 2 vrst	12	96.0	102.0288	158.0000	
24-2300	....	D1	25	103.0	10.0000	0.0000	
24-2301	291VPL	Toaletní papír Jumbo 280 PapLine 2 vrstvy, celulóza	3.2	48.0	34.4300	43.0000	
24-2301	84592	Skládaný ručník Bulkysoft "V" 21cm x 21cm, 3000ks, 2 vrst, cell. PE obal	5.2	48.0	259.4364	319.0000	
24-2301	97784	Ručník v roli BulkySoft Autocut 160m / 20cm, prům. 15,5cm SLIM	5.3	12.0	63.9155	90.0000	
24-2301	11920	Ručník v roli Paperdi Autocut 140m / 20cm, prům.20cm, 2 vrst, cell	5.3 26	12.0	51.1600	75.0000	
24-2301	....	D1	25	122.0	10.0000	0.0000	
24-2302	66991	TP malá role BulkySoft 12 x 15m, 2 vrst cell	3.1	1920.0	2.8475	3.4200	
24-2302	3271	Skládaný ručník PapLine "V" 21cm x 25cm, 3000ks, 2 vrst, cell.01	5.2	72.0	256.3713	310.5000	
24-2302	084	papírové WC sedátko 250ks/krab.,	10	40.0	5.0000	99.0000	
24-2303	47383	Pěnové mýdlo na ruce Katrin 500 ml Sunny Garden	7.1	-12.0	91.7300	0.0000	
24-2303	47383	Pěnové mýdlo na ruce Katrin 500 ml Sunny Garden	7.1	12.0	91.7300	139.0000	
24-2304	117	Ručník v roli PapLine MAXI 100m / 20cm, 2 vrst, cell	5.1	900.0	28.9246	36.4800	
24-2304	....	D1	25	198.0	10.0000	0.0000	
24-2305	455VPL	Ručník v roli PapLine MIDI 50m / 20cm, 2 vrst, cell	5.1	72.0	15.4855	29.0000	
24-2305	S155	Dopravné	20	1.0	0.0000	170.0000	
24-2305	....	D1	25	22.0	10.0000	0.0000	
24-2306	65902	Toaletní papír Jumbo BulkySoft střed odvin 200m / 13,4cm, 2 vrst, cell (092)	3.2	12.0	36.8135	74.1100	
24-2307	65902	Toaletní papír Jumbo BulkySoft střed odvin 200m / 13,4cm, 2 vrst, cell (092)	3.2	24.0	36.8135	54.0000	
24-2307	65903	Toaletní papír Jumbo 250 BulkySoft 300m, 2 vrst, cell	3.2	294.0	48.1353	55.2000	
24-2307	65904	Toaletní papír Jumbo 190 BulkySoft 120m, 2 vrst, cell	3.2	768.0	20.1408	22.9000	
24-2307	118	Ručník v roli PapLine MAXI 120m / 20cm, bez dut. 2 vrst, cell	5.1	30.0	38.6606	49.0000	
24-2307	96708	Ručník v roli BulkySoft MAXI 99m / 19cm / 7cm dutinka, 2 vrst, celulóza	5.1	60.0	32.1456	42.0000	
24-2307	84584	Skládaný ručník Bulkysoft "V" 21cm x 24cm, 3000ks, 2 vrst, cell. PE obal	5.2	56.0	313.1518	355.0000	
24-2308	117	Ručník v roli PapLine MAXI 100m / 20cm, 2 vrst, cell	5.1	48.0	28.9246	39.0000	
24-2308	118	Ručník v roli PapLine MAXI 120m / 20cm, bez dut. 2 vrst, cell	5.1	60.0	38.6606	50.0000	
24-2308	455VPL	Ručník v roli PapLine MIDI 50m / 20cm, 2 vrst, cell	5.1	120.0	15.4855	21.0000	
24-2308	83456	Skládaný ručník Bulkysoft "Z" 21,5cm x 24cm, 2400ks, 2 vrst, cell. PE obal	5.2	4.0	253.5187	359.0000	
24-2308	56330	Průmyslová role BulkySoft, modrá, 304m x 26cm, prům. 26,5cm, 2 vrst	12	4.0	173.0466	220.0000	
24-2308	....	D1	25	66.0	10.0000	0.0000	
24-2309	84584	Skládaný ručník Bulkysoft "V" 21cm x 24cm, 3000ks, 2 vrst, cell. PE obal	5.2	64.0	313.1518	355.0000	
24-2309	....	D1	25	66.0	10.0000	0.0000	
24-2310	255VPL	Toaletní papír Jumbo 240 PapLine 2 vrstvá celulóza	3.2	120.0	22.4068	26.3100	
24-2311	16068	Zásobník KENNEDY na papírové ručníky skládané  "Z" "V" "M" , bílý, vel.M	13.1	10.0	313.5461	402.0000	
24-2311	16073	Zásobník KENNEDY TP průměr 190-280mm, bílý	13.4	8.0	244.7953	329.0000	
24-2311	16077	Zásobník KENNEDY tekutého mýdla,800ml, bílý,dolévací	13.5	10.0	213.4405	319.0000	
24-2311	....	D1	25	55.0	10.0000	0.0000	
24-2312	65903	Toaletní papír Jumbo 250 BulkySoft 300m, 2 vrst, cell	3.2	18.0	48.1353	57.0000	
24-2313	255VPL	Toaletní papír Jumbo 240 PapLine 2 vrstvá celulóza	3.2	300.0	22.4068	27.5000	
24-2313	291VPL	Toaletní papír Jumbo 280 PapLine 2 vrstvy, celulóza	3.2	252.0	34.4300	41.9500	
24-2313	96610	Ručník v roli BulkySoft MIDI 60m / 21,5cm, 2 vrst, cell (ex 96715)	5.1	108.0	24.1185	31.0000	
24-2313	....	D1	25	184.0	10.0000	0.0000	
24-2314	66038	TP malá role Carind MAXI 4 x 53m, 2 vrst cell. (ex 4106)	3.1	1600.0	9.9922	11.8000	
24-2314	3271	Skládaný ručník PapLine "V" 21cm x 25cm, 3000ks, 2 vrst, cell.01	5.2	32.0	256.3713	333.0000	
24-2314	84570	Skládaný ručník Bulkysoft "V" 21cm x 21cm, 3000ks, 2 vrst, cell. PE obal	5.2	72.0	246.8369	309.0000	
24-2314	....	D1	25	198.0	10.0000	0.0000	
24-2315	520400	Koš NEREZ 25l - obdélník, mat (35,6 x 43,5 x 16cm)	13.6	1.0	437.4927	759.0000	
24-2316	460201	Ručníky v roli KATRIN system Autocut 180m / 21cm, 1 vrst, běl.rec.	5.3	18.0	128.2110	165.1000	
24-2317	68100	Kapesníčky kosmetické v krabičce Bulky Soft, 100ks, 2 vrstvy	1	160.0	11.6688	14.9000	
24-2317	225VPL	Toaletní papír Jumbo 190 PapLine 2 vrstvy, celulóza	3.2	480.0	13.5158	16.9500	
24-2317	291VPL	Toaletní papír Jumbo 280 PapLine 2 vrstvy, celulóza	3.2	6.0	34.4300	44.0000	
24-2317	117	Ručník v roli PapLine MAXI 100m / 20cm, 2 vrst, cell	5.1	6.0	28.9246	39.0000	
24-2317	....	D1	25	103.0	10.0000	0.0000	
24-2318	255VPL	Toaletní papír Jumbo 240 PapLine 2 vrstvá celulóza	3.2	420.0	22.5093	28.0000	
24-2318	....	D1	25	92.0	10.0000	0.0000	
24-2319	64000	TP malá role BulkySoft 12 x 52,5m, 2 vrst cell - PlasticFree	3.1	72.0	10.7672	14.4900	
24-2319	255V	Toaletní papír Jumbo 230 - KATRIN 16365, 2 vrstvy, celulóza	3.2	36.0	27.3926	35.7500	
24-2319	67591	TP skládaný BULKYSOFT karton 9000ks, 21x9,6cm cell.2vrst, 225ks/balíček	3.3	240.0	9.8083	13.5000	
24-2319	116	Ručník v roli Paperdi MAXI 180m / 21,5cm, 2 vrst, cell	5.1	120.0	62.5128	96.1000	
24-2320	225VPL	Toaletní papír Jumbo 190 PapLine 2 vrstvy, celulóza	3.2	240.0	13.4640	16.6100	
24-2320	118	Ručník v roli PapLine MAXI 120m / 20cm, bez dut. 2 vrst, cell	5.1	120.0	38.6680	51.6100	
24-2320	97784	Ručník v roli BulkySoft Autocut 160m / 20cm, prům. 15,5cm SLIM	5.3	12.0	63.9155	89.0000	
24-2320	85397	Kuch.role Paperdi Soavex  BUM BUM 2 x 24m, 2vrst.cell	8	48.0	13.6176	19.0000	
24-2320	9202	Průmyslová role Paperdi PRATIKA bílá, 250m x 25cm, 29cm, 2 vrst	12	60.0	102.0288	175.0000	
24-2320	481252	Průmyslová role KATRIN L3 blue 500, 190m x 22cm, prům. 29cm, 3 vrst	12	4.0	168.9701	309.0000	
24-2320	16068	Zásobník KENNEDY na papírové ručníky skládané  "Z" "V" "M" , bílý, vel.M	13.1	2.0	313.5461	402.0000	
24-2320	16077	Zásobník KENNEDY tekutého mýdla,800ml, bílý,dolévací	13.5	2.0	213.4405	289.0000	
24-2320	76739	Vyšetř.podložka BulkySoft 60cm x 50m (ex 76502)	17	9.0	55.5800	82.0000	
24-2320	02861	Tyč ALU 140cm 23,5mm,	22.1	5.0	75.0000	100.0000	
24-2320	0295	MOP bavlna-jazykový 40cm, 2 dírky	22.2	5.0	69.0000	95.0000	
24-2320	282	Držák mopu jazykový 40cm, magnet	22.3	2.0	339.0000	464.0000	
24-2320	....	D1	25	110.0	10.0000	0.0000	
24-2321	97780	Ručník v roli BulkySoft Autocut 250m / 20cm, prům. 20cm, 2 vrst, cell	5.3	480.0	95.8861	129.6800	
24-2321	....	D1	25	132.0	10.0000	0.0000	
24-2322	112966	TP malá role KATRIN 160, 56 x 19m 2vrst cell	3.1	112.0	3.1997	5.0000	
24-2322	3271	Skládaný ručník PapLine "V" 21cm x 25cm, 3000ks, 2 vrst, cell.01	5.2	5.0	256.3713	345.5000	
24-2322	010105	Tekuté mýdlo VAKAVO Herbal 5L	7.1	5.0	102.0000	122.3100	
24-2322	010127	Cleamen 320 WC tabl.do pisoáru, 1,5kg	7.2	2.0	189.7500	228.1000	
24-2322	010148	KRYSTAL Pine Sanan, 5L	7.2	10.0	143.1000	171.9000	
24-2323	291VPL	Toaletní papír Jumbo 280 PapLine 2 vrstvy, celulóza	3.2	504.0	33.7073	41.0000	
24-2323	....	D1	25	132.0	10.0000	0.0000	
24-2324	66038	TP malá role Carind MAXI 4 x 53m, 2 vrst cell. (ex 4106)	3.1	80.0	9.9922	12.0000	
24-2324	225VPL	Toaletní papír Jumbo 190 PapLine 2 vrstvy, celulóza	3.2	168.0	13.4640	16.9500	
24-2324	255VPL	Toaletní papír Jumbo 240 PapLine 2 vrstvá celulóza	3.2	96.0	22.5093	27.5000	
24-2324	3271	Skládaný ručník PapLine "V" 21cm x 25cm, 3000ks, 2 vrst, cell.01	5.2	10.0	256.3713	305.0000	
24-2324	32412	Ubrousky CT-Value skládané, 2 vrst, 16,5x21cm, bílé, 200ks (ex 3320)	16	90.0	16.4703	21.3300	
24-2324	....	D1	25	122.0	10.0000	0.0000	
24-2325	84571	Skládaný ručník Bulkysoft "V" 21cm x 24cm, 3000ks, 2 vrst, cell. PE obal	5.2	80.0	297.9434	378.8800	
24-2326	65902	Toaletní papír Jumbo BulkySoft střed odvin 200m / 13,4cm, 2 vrst, cell (092)	3.2	42.0	36.8135	61.6900	
24-2326	225VPL	Toaletní papír Jumbo 190 PapLine 2 vrstvy, celulóza	3.2	1440.0	13.4640	15.6600	
24-2326	255VPL	Toaletní papír Jumbo 240 PapLine 2 vrstvá celulóza	3.2	960.0	22.5093	26.0900	
24-2326	291VPL	Toaletní papír Jumbo 280 PapLine 2 vrstvy, celulóza	3.2	576.0	33.7073	40.1300	
24-2326	3274	Skládaný ručník PapLine "V" 21cm x 24cm, 4000ks, 2 vrst, cell.01	5.2	36.0	333.1900	370.0000	
24-2326	84571	Skládaný ručník Bulkysoft "V" 21cm x 24cm, 3000ks, 2 vrst, cell. PE obal	5.2	80.0	297.9434	411.4400	
24-2326	84585	Skládaný ručník Carind "V" 21cm x 25cm, 3150ks, 2 vrst, cell. (ex.7855)	5.2	180.0	366.1100	465.3800	
24-2326	402161	Skládaný ručník KATRIN "V" 21,3cm x 22,9cm, 4000ks, 1 vrst, karton	5.2	40.0	276.1200	323.2000	
24-2326	460103	Ručníky v roli KATRIN system Autocut  160m / 21cm, 2 vrst, běl.rec. (ex 460102)	5.3	12.0	139.5150	187.6800	
24-2326	9202	Průmyslová role Paperdi PRATIKA bílá, 250m x 25cm, 29cm, 2 vrst	12	108.0	102.0288	142.2400	
24-2326	16068	Zásobník KENNEDY na papírové ručníky skládané  "Z" "V" "M" , bílý, vel.M	13.1	8.0	313.5461	402.0000	
24-2326	76736	Vyšetř.podložka BulkySoft 50cm x 50m (ex 76530)	17	36.0	47.1108	54.6200	
24-2326	76739	Vyšetř.podložka BulkySoft 60cm x 50m (ex 76502)	17	216.0	55.5800	65.5700	
24-2326	....	D1	25	450.0	10.0000	0.0000	
24-2326	999812	Palety EUR		16.0	0.0000	0.0000	
24-2327	3271	Skládaný ručník PapLine "V" 21cm x 25cm, 3000ks, 2 vrst, cell.01	5.2	36.0	256.3713	330.0000	
24-2327	123	Ručník v roli Paperdi Autocut 130m / 21cm, prům. 19cm, 2 vrst, cell	5.3	264.0	59.9561	82.0000	
24-2327	....	D1	25	63.0	10.0000	0.0000	
24-2328	512A	Toaletní papír Jumbo 240 PapLine, 1 vrstvý, recyklovaný	3.2	480.0	12.4740	18.5000	
24-2328	225VPL	Toaletní papír Jumbo 190 PapLine 2 vrstvy, celulóza	3.2	2160.0	13.4640	16.5000	
24-2328	255VPL	Toaletní papír Jumbo 240 PapLine 2 vrstvá celulóza	3.2	480.0	22.5093	27.2000	
24-2328	117	Ručník v roli PapLine MAXI 100m / 20cm, 2 vrst, cell	5.1	360.0	28.9246	40.0000	
24-2328	123	Ručník v roli Paperdi Autocut 130m / 21cm, prům. 19cm, 2 vrst, cell	5.3	528.0	59.9561	89.0000	
24-2328	9202	Průmyslová role Paperdi PRATIKA bílá, 250m x 25cm, 29cm, 2 vrst	12	60.0	102.0288	136.0000	
24-2328	....	D1	25	281.0	10.0000	0.0000	
24-2329	65904	Toaletní papír Jumbo 190 BulkySoft 120m, 2 vrst, cell	3.2	24.0	20.1408	25.0000	
24-2330	112966	TP malá role KATRIN 160, 56 x 19m 2vrst cell	3.1	1848.0	3.1997	4.4900	
24-2330	2658	Ruč. v roli KATRIN MAXI 90m / 20,5cm, 2 vrst, cell	5.1	60.0	41.2121	52.9100	
24-2330	96610	Ručník v roli BulkySoft MIDI 60m / 21,5cm, 2 vrst, cell (ex 96715)	5.1	108.0	24.1728	36.3000	
24-2330	96708	Ručník v roli BulkySoft MAXI 99m / 19cm / 7cm dutinka, 2 vrst, celulóza	5.1	48.0	32.1456	44.6600	
24-2330	84571	Skládaný ručník Bulkysoft "V" 21cm x 24cm, 3000ks, 2 vrst, cell. PE obal	5.2	6.0	297.9434	414.4000	
24-2330	....	D1	25	110.0	10.0000	0.0000	
24-2330	76723	Vyšetř.podložka BulkySoft 60cm, 60cm x 67m	17 26	12.0	57.0000	104.3900	
24-2331	010119	Cleamen 131 koberce extraktor, 1L	7	1.0	89.9300	108.2600	
24-2332	84585	Skládaný ručník Carind "V" 21cm x 25cm, 3150ks, 2 vrst, cell. (ex.7855)	5.2	28.0	366.1100	519.0000	
24-2332	....	D1	25	66.0	10.0000	0.0000	
24-2333	117	Ručník v roli PapLine MAXI 100m / 20cm, 2 vrst, cell	5.1	24.0	28.9246	38.0000	
24-2333	86450	Mýdlo v pěně KATRIN 1L - green (ex 47321)	7.1	6.0	105.7681	152.5000	
24-2334	225V	Toaletní papír Jumbo 180 - KATRIN 2511, 2 vrstvy, celulóza	3.2	60.0	15.9867	19.8800	
24-2334	255V	Toaletní papír Jumbo 230 - KATRIN 16365, 2 vrstvy, celulóza	3.2	120.0	27.3926	33.8300	
24-2334	117	Ručník v roli PapLine MAXI 100m / 20cm, 2 vrst, cell	5.1	240.0	28.9246	37.3800	
24-2334	328	Skládaný ručník PapLine "V" 23cm x 25cm, zelené, 10kg, 1 vrst.	5.2	6.0	217.6563	283.2000	
24-2334	3271	Skládaný ručník PapLine "V" 21cm x 25cm, 3000ks, 2 vrst, cell.01	5.2	20.0	256.3713	312.5200	
24-2334	35298	Skládaný ručník KATRIN "V" 22,4cm x 23cm, 4000ks, 2 vrst, běl rec PE balení	5.2	5.0	412.3883	472.7000	
24-2335	225VPL	Toaletní papír Jumbo 190 PapLine 2 vrstvy, celulóza	3.2	660.0	13.4640	15.9500	
24-2335	3271	Skládaný ručník PapLine "V" 21cm x 25cm, 3000ks, 2 vrst, cell.01	5.2	58.0	256.3713	326.0000	
24-2335	460103	Ručníky v roli KATRIN system Autocut  160m / 21cm, 2 vrst, běl.rec. (ex 460102)	5.3	12.0	139.5150	170.0000	
24-2335	807	Zásobník RP na toaletní papír JUMBO průměr 190-240 mm	13.4	16.0	104.9800	179.0000	
24-2335	....	D1	25	198.0	10.0000	0.0000	
24-2336	66991	TP malá role BulkySoft 12 x 15m, 2 vrst cell	3.1	576.0	2.8433	3.6500	
24-2336	255VPL	Toaletní papír Jumbo 240 PapLine 2 vrstvá celulóza	3.2	60.0	22.5093	28.0000	
24-2336	291VPL	Toaletní papír Jumbo 280 PapLine 2 vrstvy, celulóza	3.2	36.0	33.7073	41.0000	
24-2336	84571	Skládaný ručník Bulkysoft "V" 21cm x 24cm, 3000ks, 2 vrst, cell. PE obal	5.2	32.0	297.9434	347.0000	
24-2336	....	D1	25	66.0	10.0000	0.0000	
24-2337	66991	TP malá role BulkySoft 12 x 15m, 2 vrst cell	3.1	12480.0	2.8433	4.3000	
24-2337	010105	Tekuté mýdlo VAKAVO Herbal 5L	7.1	10.0	102.0000	136.0000	
24-2337	010169	Tekuté mýdlo VAKAVO Intensive, 5L	7.1	10.0	102.0000	136.0000	
24-2337	....	D1	25	156.0	10.0000	0.0000	
24-2338	225V	Toaletní papír Jumbo 180 - KATRIN 2511, 2 vrstvy, celulóza	3.2	24.0	15.9867	20.5000	
24-2338	255V	Toaletní papír Jumbo 230 - KATRIN 16365, 2 vrstvy, celulóza	3.2	12.0	27.3926	32.0000	
24-2338	291V	Toaletní papír Jumbo 280 - KATRIN 2566, 2 vrstvy, celulóza	3.2	102.0	38.0800	45.0000	
24-2338	08919	Ručník v roli PapLine Autocut 150m / 19cm, prům. 17cm, 2 vrst, cell. dut.42	5.3	24.0	47.0281	69.0000	
24-2339	84584	Skládaný ručník Bulkysoft "V" 21cm x 24cm, 3000ks, 2 vrst, cell. PE obal	5.2	64.0	313.1569	355.0000	
24-2339	....	D1	25	92.0	10.0000	0.0000	
24-2340	66770	TP malá role BulkySoft 8 x 16m, 3 vrst cell	3.1	96.0	4.5000	4.4900	
24-2341	225VPL	Toaletní papír Jumbo 190 PapLine 2 vrstvy, celulóza	3.2	720.0	13.4640	15.6600	
24-2341	255VPL	Toaletní papír Jumbo 240 PapLine 2 vrstvá celulóza	3.2	1440.0	22.5093	26.0900	
24-2341	291VPL	Toaletní papír Jumbo 280 PapLine 2 vrstvy, celulóza	3.2	288.0	33.7073	40.1300	
24-2341	117	Ručník v roli PapLine MAXI 100m / 20cm, 2 vrst, cell	5.1	360.0	28.9246	35.2800	
24-2341	3271	Skládaný ručník PapLine "V" 21cm x 25cm, 3000ks, 2 vrst, cell.01	5.2	180.0	256.3713	295.1000	
24-2341	3274	Skládaný ručník PapLine "V" 21cm x 24cm, 4000ks, 2 vrst, cell.01	5.2	36.0	333.1900	370.0000	
24-2341	82312	Skládaný ručník Bulkysoft "M" 21,5cm x 32cm, 3125ks, 2 vrst, cell.	5.2	44.0	500.4777	751.9800	
24-2341	84571	Skládaný ručník Bulkysoft "V" 21cm x 24cm, 3000ks, 2 vrst, cell. PE obal	5.2	80.0	297.9434	411.4400	
24-2341	84586	Skládaný ručník Carind "V" 21cm x 22cm, 3150ks, 2 vrst, cell.(ex 7851)	5.2	40.0	330.6100	421.1200	
24-2341	9202	Průmyslová role Paperdi PRATIKA bílá, 250m x 25cm, 29cm, 2 vrst	12	108.0	102.0288	142.2400	
24-2341	....	D1	25	450.0	10.0000	0.0000	
24-2341	999812	Palety EUR		16.0	0.0000	0.0000	
24-2342	255V	Toaletní papír Jumbo 230 - KATRIN 16365, 2 vrstvy, celulóza	3.2	24.0	27.3926	32.0000	
24-2342	513A	Toaletní papír Jumbo 280 PapLine, 1 vrstvý, recyklovaný	3.2	102.0	16.9996	25.5000	
24-2342	84571	Skládaný ručník Bulkysoft "V" 21cm x 24cm, 3000ks, 2 vrst, cell. PE obal	5.2	1.0	297.9434	375.0000	
24-2342	010241	Tekuté mýdlo VIONE s antibakteriální přísadou, bílé 5l, EXTRA HYGIENE	7.1	10.0	80.0000	126.0000	
24-2342	947	Odpadový pytel 70x110 typ50 modrý 120L,role 25 ks	19	250.0	2.2495	2.8100	
24-2342	0295	MOP bavlna-jazykový 40cm, 2 dírky	22.2	2.0	69.0000	95.0000	
24-2343	117	Ručník v roli PapLine MAXI 100m / 20cm, 2 vrst, cell	5.1	360.0	28.9246	36.5000	
24-2343	328	Skládaný ručník PapLine "V" 23cm x 25cm, zelené, 10kg, 1 vrst.	5.2	32.0	217.6563	269.0000	
24-2343	....	D1	25	112.0	10.0000	0.0000	
24-2344	175A	Toaletní papír Jumbo 190 PapLine, 1 vrstvý, recyklovaný	3.2	576.0	9.6646	14.5600	
24-2344	225VPL	Toaletní papír Jumbo 190 PapLine 2 vrstvy, celulóza	3.2	720.0	13.4640	17.6300	
24-2344	255VPL	Toaletní papír Jumbo 240 PapLine 2 vrstvá celulóza	3.2	240.0	22.5093	28.1300	
24-2344	291VPL	Toaletní papír Jumbo 280 PapLine 2 vrstvy, celulóza	3.2	288.0	33.7073	42.7500	
